genome_id,accession,genbank_accessions,source,checksum,quality_flags
1280.59757,JABMYG000000000,GCA_021574135.1,BV-BRC,8b4ae280ff074d34f1d9ec321c2114b3cc3576bdb72951b3f9e0dd744934a5ac,WGS;Good
1280.59758,JABMYD000000000,GCA_021574175.1,BV-BRC,6262ea156e45babc2c2b30cf6da8ac8c5a94e029ab30f3d2be88e27e267deee7,WGS;Good
1280.59759,JABMYF000000000,GCA_021574155.1,BV-BRC,d3deebc31ee5a66205fd4195369d0da76f446e422b706d4b61e2877c03797927,WGS;Good
1280.59760,JABMYB000000000,GCA_021574195.1,BV-BRC,ecc2c6fdafe1ae5f1eb117b775bb5dc111a8883a127183a8a1007ecb4458c042,WGS;Good
1280.59763,JABMYE000000000,GCA_021574235.1,BV-BRC,8cc413d8e3093719d6d374c8faa3d54bb02c0ef98437853175d6a3337e0ae741,WGS;Good
1280.59762,JABMYA000000000,GCA_021574255.1,BV-BRC,c91fd88a579112bb644029a93d0c643ba1bac0f4a162a762979f9361aa60b4b7,WGS;Good
1280.59764,JABMXZ000000000,GCA_021574275.1,BV-BRC,fd9bcf698862006e270c16961e8838cb45586f66ea3fc3103bb8d7d4709eed29,WGS;Good
1280.59765,JABMXX000000000,GCA_021574295.1,BV-BRC,23829fde61152b0a3ac23d861c7c027b26b191b19cace1649d554bf912db6246,WGS;Good
1280.59766,JABMXY000000000,GCA_021574315.1,BV-BRC,9c38a2acc03ffe5450067f87d5f0652897db780e45342def46a29eabef44ab66,WGS;Good
1280.59767,JABMXW000000000,GCA_021574335.1,BV-BRC,c1f45aa4eabeef16a7ed7693a80e995f0df122aa3a05535df5cc10ea778f4e33,WGS;Good
1280.59768,JABMXV000000000,GCA_021574355.1,BV-BRC,9a49023e7d5894b7c3e006c25898cba8c4c9e6c41f047c3b59e28b7af4035371,WGS;Good
1280.59761,JABMYC000000000,GCA_021574215.1,BV-BRC,f110f55c127e4c510e30fe4944853d0890dd7493f97290b7b073d2220269e73e,WGS;Good
1280.59770,JABMXU000000000,GCA_021574375.1,BV-BRC,38aa663715281549d30700d2368ce62f3449cead6130694550e9985a58a2e5f7,WGS;Good
1280.59769,JABMXT000000000,GCA_021574395.1,BV-BRC,f4a49cae953a62791f1e447c2b319c81fd586f8ef7923d099e69bb771f3589ba,WGS;Good
1280.59771,JABMXQ000000000,GCA_021574415.1,BV-BRC,c94675affb6e3c5934e843abe3508a4a2c25a47d2e41e8d1610a999195c2e753,WGS;Good
1280.59772,JABMXS000000000,GCA_021574435.1,BV-BRC,0b38534b4f3bb0c47979ab421abfdc886d5bc66dfac99a3e238f5e58e9756581,WGS;Good
1280.59773,JABMXR000000000,GCA_021574455.1,BV-BRC,c6b1cfa514b8af4483bb33c3456842503dbcb18ad7a7f9ecb7efdf05192b055e,WGS;Good
1280.59774,JABMXP000000000,GCA_021574475.1,BV-BRC,c89f27b04bfdf86fb7e3a5d420d8d9be96b8ecf17ca9d59bc6c5079a53b8e6c8,WGS;Good
1280.59775,JABMXO000000000,GCA_021574495.1,BV-BRC,a7364c4f003dc3a7adf3a90e1162b6fbf29f90bda9d1fce2167801657073a747,WGS;Good
1280.59776,JABMXN000000000,GCA_021574515.1,BV-BRC,2bc88d00b4a3032c012a85dd83ad88c8be6b55003a92d5d5ed84a0cb616fe4b4,WGS;Good
1280.59777,JABMXM000000000,GCA_021574535.1,BV-BRC,9d3377f2944ca4b413b67b5c93fc2a499ea70040866f915e02a1f6312f316b5d,WGS;Good
1280.59778,JABMXL000000000,GCA_021574555.1,BV-BRC,66d18587e1e8b89ff85a07914e990f9acaa5a87b329d05bbea8c9358007a5e02,WGS;Good
1280.59779,JABMXK000000000,GCA_021574575.1,BV-BRC,3337c378eaddcd5c0033e449ed23b532980a94aac9dbcfa0d85e97500097c1f0,WGS;Good
1280.59780,JABMXJ000000000,GCA_021574595.1,BV-BRC,e175b67c8e8cebd043299bae76acc830be4eccaddbd6503993475cf035105aaf,WGS;Good
1280.59782,JABMXF000000000,GCA_021574615.1,BV-BRC,dcb2471525970a58267695d8c49ed03b1c4509dd7acb1ecd1653b71941141312,WGS;Good
1280.59781,JABMXH000000000,GCA_021574635.1,BV-BRC,dbb69329a125298622b329bc2c95039cdaaa5d39f37073f9ce1b2a85ffa9f06c,WGS;Good
1280.59784,JABMXE000000000,GCA_021574675.1,BV-BRC,bdce16073f685394a206cd59ddcc46e7e0b4b946536bae168376c1a57bc9f69e,WGS;Good
1280.59783,JABMXI000000000,GCA_021574655.1,BV-BRC,27f8dd5ff109924f076b3bc4e85b4365208000f96b7d77c37809586d81a1dfe8,WGS;Good
1280.59785,JABMXG000000000,GCA_021574695.1,BV-BRC,75e97140bc636344cb464c53b7be0896320cb466f39e9053191d70500b7880ad,WGS;Good
1280.59786,JABMXD000000000,GCA_021574715.1,BV-BRC,cdb220ffb57607ff648d9053ff411e8b05e6f10e38ebd2fa480c1e47b59f6ad1,WGS;Good
1280.59787,JABMXB000000000,GCA_021574735.1,BV-BRC,8e5d9bc64abf6dde6faab2f6ec574f3aee31df27f9b182041bb96f4fa5353dcb,WGS;Good
1280.59789,JABMWZ000000000,GCA_021574795.1,BV-BRC,70d2ed4c5ccdee9ce868c302eb4001a8c0045795fb6e0b656b758499141fcad0,WGS;Good
1280.59790,JABMXC000000000,GCA_021574775.1,BV-BRC,b55ee046cf3a5068374761094ffde8abe4e4bcf2bb52e5dc832136a6d3ba189d,WGS;Good
1280.59788,JABMXA000000000,GCA_021574755.1,BV-BRC,5baa74d4359632f4640d0bcac709e58f55ab3bb4f7c3294e9fc547f7f9362668,WGS;Good
1280.59792,JABMWY000000000,GCA_021574815.1,BV-BRC,401cefe1e6253e1a11b53430a70ea73009f4f72fb280367345106be61c9a0827,WGS;Good
1280.59791,JABMWX000000000,GCA_021574835.1,BV-BRC,302bd0cfa5df556dff56de54db2ef033d03c841102f939918f06c0852b5c98e0,WGS;Good
1280.59793,JABMWW000000000,GCA_021574855.1,BV-BRC,fe33baf5e111408bae51fddf808bcb8bb5ab708a64f61a972b88100fa6642cf7,WGS;Good
1280.59794,JABMWV000000000,GCA_021574875.1,BV-BRC,a99c4e782c7a4b7475de9547182c49eba8db6cd2005e8d6cadb884d47ac94a91,WGS;Good
1280.59796,JABMWT000000000,GCA_021574915.1,BV-BRC,9b9beed3c182ec38df2e43af115aad34f9617224d96f16ed66da856a4cc6382f,WGS;Good
1280.59795,JABMWU000000000,GCA_021574895.1,BV-BRC,580acb1bd41058ca8c05bed284947e12be0a596d307ef537910a7a2ede6cf692,WGS;Good
1280.59798,JABMWO000000000,GCA_021574955.1,BV-BRC,9a59a9c63ade5499dfbf5b74ef944e2888e308996c0a247cb0f65aadd6c9c9a1,WGS;Good
1280.59797,JABMWP000000000,GCA_021574935.1,BV-BRC,e419ca44b4f2e108aec2520d2d86611f2949babe7681f72f5e45a9529b773fac,WGS;Good
1280.59800,JABMWQ000000000,GCA_021574995.1,BV-BRC,8986475adc67cb2081dd155afded44fa7ebc3dbd5abd692945a0abb33bb32238,WGS;Good
1280.59799,JABMWS000000000,GCA_021574975.1,BV-BRC,a3b41d052ae4fc6eed75bb6ee849eb2cb08ff7da5afed8c2a419afd9d1f1f880,WGS;Good
1280.59801,JABMWM000000000,GCA_021575035.1,BV-BRC,b1a45e0e512b0be893a9e79da4d0de8bdec27d9d55293a7785206173e7dbd25d,WGS;Good
1280.59802,JABMWR000000000,GCA_021575015.1,BV-BRC,8438c243a0ff9395f80194fc1a9050684baead89e16764b676279d12e728c0ee,WGS;Good
1280.59803,JABMWN000000000,GCA_021575055.1,BV-BRC,e0fe953540781db7e0e0200d53ad68c2a24740adf2ceba4fe2ffe04a0d7f86af,WGS;Good
1280.59804,JABMWK000000000,GCA_021575095.1,BV-BRC,84d9e7a8bf76d3a1943447d05fe608af21c07da43d1d9a625dc9b1db5ada92f1,WGS;Good
1280.59806,JABMWJ000000000,GCA_021575115.1,BV-BRC,285b7970fb6d9ce8049a4bb958826c845222ff7b3aa709e2b85ffd23326d5ac3,WGS;Good
1280.59805,JABMWL000000000,GCA_021575075.1,BV-BRC,fc73f48924f79ea9a61811dd912619ca0d8679063fa6cd2755c26e59bc617471,WGS;Good
1280.59807,JABMWI000000000,GCA_021575135.1,BV-BRC,0a527637975c29a2aefb8efde4e6dadc6af16af2d85272581f4cdd1cf3c6c378,WGS;Good
1280.59809,JABMWG000000000,GCA_021575195.1,BV-BRC,0536e46ff87fd2aeff128e8b9e2e279020730b3043639b9aee8761a5acd08d62,WGS;Good
1280.59808,JABMWH000000000,GCA_021575155.1,BV-BRC,b24991544105bf0e4ab2f0817f0d1bbbcaab3fb8c0b7f9426e5cbf9b22a6acec,WGS;Good
1280.59811,JABMWE000000000,GCA_021575215.1,BV-BRC,4144551113be1f943742c8972a8d409279a926b88c21aa7eaa0380789b4f2bc9,WGS;Good
1280.59810,JABMWF000000000,GCA_021575175.1,BV-BRC,17e3fb10cd59f81418999d4a4efc5ac582f5bf0244de4a50de99d6a2873832a8,WGS;Good
1280.59814,JABMWC000000000,GCA_021575275.1,BV-BRC,4561f23f1857a0ae3825000ac78ffadf025b9fb24fe8ae5bd96b435f9d2cb43e,WGS;Good
1280.59813,JABMWB000000000,GCA_021575255.1,BV-BRC,7fc9bd6891ab15600a8070dbfae6e1773baa0067e547f5c62f3676c56c5c8897,WGS;Good
1280.59816,JABMVY000000000,GCA_021575355.1,BV-BRC,a466b9929b8771c51382f8ceb323103cba5ef5b7184f34e2320ef0f7aec908d6,WGS;Good
1280.59815,JABMWA000000000,GCA_021575295.1,BV-BRC,28978f5b636181db4718f4ba400a1ee031cb6ecdbbf97348d4291ae66157eec0,WGS;Good
1280.59818,JABMVZ000000000,GCA_021575315.1,BV-BRC,de194eb6a6d949a603d3296ca728e5d76cea81be1f65af3948b5459ad7217e5c,WGS;Good
1280.59812,JABMWD000000000,GCA_021575235.1,BV-BRC,eea5f025565a94867f3f2b3f928c0e951cdc800634aed2219be592b71b203c07,WGS;Good
1280.59817,JABMVU000000000,GCA_021575335.1,BV-BRC,8541d7ece301425c7500c7df1808553e48b8946355a1d8c2b7a4beb1917e275f,WGS;Good
1280.59819,JABMVW000000000,GCA_021575375.1,BV-BRC,6c7225f4058fd3d628420326c6c0fc1c1bd43c20f79cff687fe1118aef0c580f,WGS;Good
1280.59820,JABMVX000000000,GCA_021575395.1,BV-BRC,d2e5298d044efbf089727d48b0ec5630033c1166cdd23a03217c5ad3793dbcfc,WGS;Good
1280.59821,JABMVT000000000,GCA_021575415.1,BV-BRC,61bd74b0787272faa885399647d26e712b60c95ff04d6431c6945ca9cceaccb1,WGS;Good
1280.59822,JABMVR000000000,GCA_021575435.1,BV-BRC,0ebcf7f9c865a9792adc526bd7132f288c60c14599ce116c02a5b06d471a2cc6,WGS;Good
1280.59824,JABMVS000000000,GCA_021575475.1,BV-BRC,2afe4afdf3e04c307f9c2b389b47ba4f1f7a3368d2005bd88f66236ce93ab414,WGS;Good
1280.59823,JABMVV000000000,GCA_021575455.1,BV-BRC,4bafdee6994c4af724495b4d0834e021264cb795d98c59d85f8574eb3f2d24b9,WGS;Good
1280.59827,JABMVO000000000,GCA_021575555.1,BV-BRC,ca96695a545c9b7a18d5303f8a6c29475d7e47d82232dc86900e1118f4c6acab,WGS;Good
1280.59826,JABMVP000000000,GCA_021575515.1,BV-BRC,a28186c3e7ce908e4d351aad20c0fba6710fb45eba49847f314a6856d90fa40f,WGS;Good
1280.59825,JABMVQ000000000,GCA_021575495.1,BV-BRC,cc50d41a2d30fe2ea349fe4273a5cbf28b7ddc23d26f37b77d75905d0105d010,WGS;Good
1280.59828,JABMVN000000000,GCA_021575535.1,BV-BRC,4a65317bcd809f66e466cac804216e5c1d2a2b6d744750fc6816347576cec78d,WGS;Good
1280.59829,JABMVM000000000,GCA_021575575.1,BV-BRC,ea3da18199e4587895e3a6c8e34dc3e84cf36533319c482d693e3ecd9c25222e,WGS;Good
1280.59830,JABMVK000000000,GCA_021575595.1,BV-BRC,696d9a8f22926aa58eccc350e61a76225e1fdea19a72d5fb708a25441df5bf66,WGS;Good
1280.59832,JABMVJ000000000,GCA_021575635.1,BV-BRC,54e814ecb3c3874d8400c4c2fdc135db692cd7a73c1c876406494e3bc02a226c,WGS;Good
1280.59833,JABMVI000000000,GCA_021575655.1,BV-BRC,02661a53f48f41ff37e811ecb19d0519c832049f805f7be3002763fc48ebeee5,WGS;Good
1280.59831,JABMVL000000000,GCA_021575605.1,BV-BRC,af01e3f0fd47c61b380e09e3ab9ba6e1a1d47669439b9bd649d05c1871510876,WGS;Good
1280.59834,JABMVF000000000,GCA_021575675.1,BV-BRC,9ab0b5fcf1f9943d2a4d29fe6e1aaabc815c5a7ff8e8dc7af3c36c4d98267738,WGS;Good
1280.59835,JABMVG000000000,GCA_021575695.1,BV-BRC,87f212b5772bed8dd4cedc521b4a176327dde3487690727705f461c84f177f39,WGS;Good
1280.59836,JABMVE000000000,GCA_021575735.1,BV-BRC,5a47e8a03a5dbb5a4fcbebdaa249948a05775782caaa00d7196a874226341df8,WGS;Good
1280.59837,JABMVH000000000,GCA_021575715.1,BV-BRC,10da2e966f71bc6e948d2172d4d4e96d09e0e7e36d1730404474f076ced80bd4,WGS;Good
1280.59842,JABMVA000000000,GCA_021575835.1,BV-BRC,dfbf47ef1920e2949bf7ee445670a0b06e6e235d91718f73d328375738cd938c,WGS;Good
1280.59839,JABMVB000000000,GCA_021575775.1,BV-BRC,cb38d4a7b6d0f799a8e5d86ec59d516901d87ea8b6ce14d37f3f897298d7496f,WGS;Good
1280.59840,JABMVC000000000,GCA_021575795.1,BV-BRC,1b3f0190ca185441d3331553e8babb786f93bc8abebf3530575aba58fc7288c0,WGS;Good
1280.59838,JABMVD000000000,GCA_021575755.1,BV-BRC,629dbdd8d9ca423644647cb8e03278f3eb7107af3ee6b089342dd5f8ed465149,WGS;Good
1280.59841,JABMUZ000000000,GCA_021575815.1,BV-BRC,00a4f92f4e16a5459440d82904e83a03d2847937fbb590d4d2d744d5f93d7fe0,WGS;Good
1280.59843,JABMUW000000000,GCA_021575855.1,BV-BRC,21fd5ed061a0e381ded1e372176258c844148a7bcc05511eda22fc093204cf4c,WGS;Good
1280.59844,JABMUX000000000,GCA_021575875.1,BV-BRC,ebe6459e734a8effa33a0096bc1925e83a1fd1f0e3cc9c46ec4e77d4125222f8,WGS;Good
1280.59845,JABMUV000000000,GCA_021575895.1,BV-BRC,e7d824f1624b08d33e0b9125189edc84ed4e673484a504329b48f2f1844b14b8,WGS;Good
1280.59847,JABMUT000000000,GCA_021575935.1,BV-BRC,9fa66e72e2054e6d870459dccd13c0254a11fa4b826797db13e3a5ac3a9872e6,WGS;Good
1280.59849,JABMUQ000000000,GCA_021575975.1,BV-BRC,0916e687d162d2580076bdd1ade172ef9bb3959989fb31f40416bee273f1044a,WGS;Good
1280.59848,JABMUS000000000,GCA_021575955.1,BV-BRC,f9b904880c62e247ed0215f519f10877ef94595e31bbbea8cb88fd6ef414ff7e,WGS;Good
1280.59846,JABMUU000000000,GCA_021575915.1,BV-BRC,7f4c8b63df9529258a41a16d4f1899bcbc32499ffd13669f05ba2df1efc82f6f,WGS;Good
1280.59850,JABMUR000000000,GCA_021575995.1,BV-BRC,36f12999c3856ffa82a2ce364fe7504bac30b166f3cb0a1b4069322398a1b6ef,WGS;Good
1280.59851,JABMUP000000000,GCA_021576015.1,BV-BRC,ba43b97cff4bd5fad4966c5c81c12003e467b75f8b574c4c4d77a3a59908c994,WGS;Good
1280.59852,JABMUY000000000,GCA_021576035.1,BV-BRC,ab3ea478aab831e13637b859cd09a3bc27faf03e7dead8c39e5193b72437f54c,WGS;Good
1280.59853,JABMUO000000000,GCA_021576055.1,BV-BRC,48316d20f8fb9a767bb9c6b853a812a8eee9a7dd7de3aa27e9af3b5fadcc3df2,WGS;Good
1280.59854,JABMUM000000000,GCA_021576075.1,BV-BRC,5b110363eb557e59b37548cad878a21416d8a3f73b8a994190db77985695aee8,WGS;Good
1280.59856,JABMUL000000000,GCA_021576105.1,BV-BRC,b4e53afabc8ac6a3195389e072b55f70d5c2e690a68535bb4f7bf27c16a9aa00,WGS;Good
1280.59855,JABMUJ000000000,GCA_021576095.1,BV-BRC,c84060a25d6388fe17d91690d09cb83120c881e0df19f1b43054007605b336d2,WGS;Good
1280.59858,JABMUN000000000,GCA_021576155.1,BV-BRC,29f7080ad0586aefd086c9dbd4c502a7b7791d918d27ed7f0a7fea0b82bb5863,WGS;Good
1280.59857,JABMUK000000000,GCA_021576135.1,BV-BRC,ab8de0e221867cfec45cdd009352571515a7bf65820df7c19d0d2b3541a2ccc2,WGS;Good
1280.59859,JABMUI000000000,GCA_021576175.1,BV-BRC,fca76e207584b8f8ae51cec5e299c66b5cf50bc7eced4df8e6ebd865fe2ac681,WGS;Good
1280.59860,JABMUF000000000,GCA_021576235.1,BV-BRC,1b563a6ae992091a40b11448faa477dfb01bafc39a7450efa96c242f3ebc596c,WGS;Good
1280.59861,JABMUH000000000,GCA_021576195.1,BV-BRC,edee1ae2e8bf82d366b356daf7ca3f99ac7ca1942c60221a668fd6808f236fed,WGS;Good
1280.59862,JABMUD000000000,GCA_021576215.1,BV-BRC,f2cb5a0d0108fb8db42ce69535196ab22dd9e68a3824d219d1dc9ea1a1e61d92,WGS;Good
1280.59863,JABMUE000000000,GCA_021576255.1,BV-BRC,450dc193be12962e976863090e0d003f253d6e22df2fb7d655af14e1ca26e90a,WGS;Good
1280.59865,JABMUB000000000,GCA_021576295.1,BV-BRC,889eb4d6b6283005a92fd7bbf5688c3fbae51b922c6721c4920eabf68db2eed1,WGS;Good
1280.59864,JABMUG000000000,GCA_021576265.1,BV-BRC,afbe61b10dc5de1e8a4f308401ee5bd0e88809cde93200c79fdd12bf846ad25f,WGS;Good
1280.59866,JABMUC000000000,GCA_021576315.1,BV-BRC,9ab3ff4c3f5615ac0e1b29b21777080dcf79519b72941c838ded0a6c4ed9bdcd,WGS;Good
1280.59868,JABMTZ000000000,GCA_021576355.1,BV-BRC,4723c1aa5a6406cfeeafcef6065619a3bae87ded3f4149606c3c8b2386a53e20,WGS;Good
1280.59867,JABMUA000000000,GCA_021576335.1,BV-BRC,f9809d37ea19879eb60d039283c7a5aaff08b41c601810c5ab391bb456628d0d,WGS;Good
1280.59869,JABMTY000000000,GCA_021576375.1,BV-BRC,8104022acc7c6a2ef84013531372e8cea3a2b70ee0350818fb6575e380dc0a66,WGS;Good
1280.59870,JABMTX000000000,GCA_021576395.1,BV-BRC,579be1d773eae074be93028e0ac932cf88b0dda4b071e28c6eb4389b9e8161e0,WGS;Good
1280.59872,JABMTV000000000,GCA_021576435.1,BV-BRC,fe5710897248a8e17bf0a9e3397f46f775d7062a484c629cca62403cfe05ee47,WGS;Good
1280.59874,JABMTU000000000,GCA_021576475.1,BV-BRC,7c579df70ee7f60117155088592c484adc87d640b0d7f3bc78a9022638b2560f,WGS;Good
1280.59871,JABMTW000000000,GCA_021576415.1,BV-BRC,213d71088107e86420bb2f2e0a851a35647f176b7340e806973cad8debc0d88a,WGS;Good
1280.59873,JABMTT000000000,GCA_021576455.1,BV-BRC,15e21a9fc4ba67109546630a9bd8384f232d7bf54c60d00f0a480b02c9aa6ef3,WGS;Good
1280.59875,JABMTR000000000,GCA_021576495.1,BV-BRC,8a103e0f97e1247dd0f9fc22d12fc2be69458951fb9789853f37d7804bd79e2f,WGS;Good
1280.59877,JABMTN000000000,GCA_021576535.1,BV-BRC,0a10a65c54e6ede7ab4e579acceef0590c2f1cfbc11c2694afb1064e1e8b03de,WGS;Good
1280.59876,JABMTS000000000,GCA_021576515.1,BV-BRC,1ca2ef0e4b6d7a89003828a7f08d3db3d46ca14652396a4d318fe393942b8b43,WGS;Good
1280.59879,JABMTO000000000,GCA_021576575.1,BV-BRC,70b0840ae466736401e736fbcc4f9a3dbb67905fadb61eae088dfdf236b8d24e,WGS;Good
1280.59881,JABMTM000000000,GCA_021576615.1,BV-BRC,ee41e9030103b66c55227c71db5e9c54a1789da3c752ada1dbe0aadb61189fbb,WGS;Good
1280.59880,JABMTQ000000000,GCA_021576595.1,BV-BRC,87cf1202920e429d15621d54428988b59cfc7764f1f328fb2ec03f45f47cb6f0,WGS;Good
1280.59878,JABMTP000000000,GCA_021576555.1,BV-BRC,61173159d2a2ae671652fbfdc88ce5faedcad19e9501dc8440d0683bee011dcf,WGS;Good
1280.59883,JABMTK000000000,GCA_021576655.1,BV-BRC,b8739ba460161b15f6e11217593d6e0da435ac0eb0567d7efdfc549308df6761,WGS;Good
1280.59882,JABMTL000000000,GCA_021576635.1,BV-BRC,846bb9af5ea7f266b3a77c70993b7727770293ebdab7825d1a604a86a475be3f,WGS;Good
1280.59884,JABMTI000000000,GCA_021576675.1,BV-BRC,d82c3f656cbde39eecb55d52b1ef8eb4a04db2a29902113c01a847a96a3c3f1d,WGS;Good
1280.59885,JABMTJ000000000,GCA_021576685.1,BV-BRC,ec8c8e14ffa8d63828bcd6b5cca68296d489a9f91b86868a1470c1b674af3e18,WGS;Good
1280.59886,JABMTH000000000,GCA_021576715.1,BV-BRC,b9a20aa41fe281ff0b04d0b29ff645c526e924fb98499d236896e45844ed809a,WGS;Good
1280.59888,JABMTF000000000,GCA_021576755.1,BV-BRC,8b73ee23f9686ee7b06c3e8429f990876b354a1dbf65bdef0295f7efca442d49,WGS;Good
1280.59887,JABMTG000000000,GCA_021576735.1,BV-BRC,804ff42f0acb6abd0e06de935669cd29a1f6b0d9ae24c93168af86fa199316fd,WGS;Good
1280.59889,JABMTD000000000,GCA_021576775.1,BV-BRC,cff49415e2c1b07f210ee430564085f0c3fa0dc533eb15269da35f9383cba65d,WGS;Good
1280.59890,JABMTE000000000,GCA_021576795.1,BV-BRC,f4f761e362a3d0a54520a43964b3ea9f57a01f61aa3cde22e5e6499f504af462,WGS;Good
1280.59892,JABMTB000000000,GCA_021576835.1,BV-BRC,3e9cf0b0036f658ecfeaf0a8a4d81a7c61494977b0a88c09a8c9a436a04001ba,WGS;Good
1280.59891,JABMTC000000000,GCA_021576815.1,BV-BRC,57b51923fa055ee135e656411fc3fd3638cea7fe5438a1a5ec59eed673cda2c0,WGS;Good
1280.59893,JABMTA000000000,GCA_021576855.1,BV-BRC,e9f3f10be86bdab13f700286d46c52dd03786890ed262bf02426ad6bfe130d09,WGS;Good
1280.59895,JABMSX000000000,GCA_021576895.1,BV-BRC,38b08715486ffc1ab3b6c1c8a56a54e7e24ec1e233e587a0c0b26db5877ee89e,WGS;Good
1280.59894,JABMSZ000000000,GCA_021576875.1,BV-BRC,4000d916b43ff8ef8257ad9b56532a98bdb4f14212bff405ba273b8dc3a317cf,WGS;Good
1280.59899,JABMSS000000000,GCA_021576975.1,BV-BRC,205d08508fa78bb8518a7b57c427f940de63c1bda55471a3b7e724158ebb1020,WGS;Good
1280.59897,JABMSV000000000,GCA_021576935.1,BV-BRC,3f96254e4ca04c67bb23ba5b6ae885f947d8e4b8d7b9e2ee34ee35797cfb4fb4,WGS;Good
1280.59898,JABMST000000000,GCA_021576955.1,BV-BRC,b9e490396aebccaa12b34730713def8238705bc389d619dfb2d80d3ee0018e14,WGS;Good
1280.59900,JABMSQ000000000,GCA_021576995.1,BV-BRC,7e9fd49365c6bfd083410eace20d362ae96d6a4a9827c4526729b1fef73a5b20,WGS;Good
1280.59896,JABMSU000000000,GCA_021576915.1,BV-BRC,9260c3de3f1ae5b559cc97219a9e2aa4f7d8ccceee8a68b8cc8bd974b17aee20,WGS;Good
1280.59901,JABMSR000000000,GCA_021577005.1,BV-BRC,82b7cdba8b713ea3a67fa8e3d205d06713bc6765dd905885112781f5331cc5f4,WGS;Good
1280.59903,JABMSN000000000,GCA_021577075.1,BV-BRC,33b26b9188c5fafd370971e297b01aab7fb6144aa8c2742a57ff2e581c8d7cde,WGS;Good
1280.59902,JABMSP000000000,GCA_021577035.1,BV-BRC,c915bd03f975f11fd4ee39f0a2d74cac2101a813921cfa73425e5315746e8aa8,WGS;Good
1280.59904,JABMSO000000000,GCA_021577055.1,BV-BRC,8793c3185269bba2999df87628f41184a80d1461a58075537094e77c76e2e588,WGS;Good
1280.59906,JABMSJ000000000,GCA_021577115.1,BV-BRC,252872b5581d48c61d94eba294758815d90c5272828e3850fade8af5e510debf,WGS;Good
1280.59908,JABMSH000000000,GCA_021577155.1,BV-BRC,3d2afab65ced6d8eba10e45d6c919e52b940df959b8d5c920c6cd189b65053dc,WGS;Good
1280.59905,JABMSI000000000,GCA_021577095.1,BV-BRC,f5640f31097612ef2c857287e95b0f4ccf22fe2f146e57bfc0a9f432553c710b,WGS;Good
1280.59909,JABMSL000000000,GCA_021577195.1,BV-BRC,911b70bf1cfb080241aefbc4bb02a8f186a55c0af1d7aee6be73f2260f6192fa,WGS;Good
1280.59907,JABMSM000000000,GCA_021577135.1,BV-BRC,a685386eb4c55e9260b53fd600525938bf400d1fdf0a27824f56b1568301a6ee,WGS;Good
1280.59910,JABMSG000000000,GCA_021577165.1,BV-BRC,323aaf7c709e2373127b78a58c8f8ce33fd187458f9ca9f6ba4238095abc58ed,WGS;Good
1280.59911,JABMSK000000000,GCA_021577215.1,BV-BRC,abd8eaca75aba619c70f8b0ac5316777c63ac2e890491731fe40b9566a19813e,WGS;Good
1280.7337,,,BV-BRC,136b5451ef53b9c4663d8733b2482b86665cc982d035354e13c0a0262e8437a5,WGS;Good
1280.7334,,,BV-BRC,31d17327e0232b09897647f462275be6f06cfa1f41aa9045fe7a5dc6f695eedd,WGS;Good
1280.59912,JABMSF000000000,GCA_021577235.1,BV-BRC,b760eed3f933c3b149ec92847e6d43555282d7bd60d6e2f6bf3f07130026ced5,WGS;Good
1280.7343,,,BV-BRC,a7b2c95bc73537c0cba37b9dc2c3dc307d4ab966a3f41086b476df2fd9b5ff42,WGS;Good
1280.7349,,,BV-BRC,cb0fd1967ef9a0d08e89c615f38e10e7f470bdd3c1eaaf858f63742f77eab2ab,WGS;Good
1280.7352,,,BV-BRC,4b9ebca2602a07ef3daeb6aa898a7735ceed8e2189a69a05ec9c7c78dd387b96,WGS;Good
1280.7355,,,BV-BRC,519a9dab8404a8a2398ebdcce85955b28e6dc004841b0dc6bffbc0e51eabbcaa,WGS;Good
1280.7354,,,BV-BRC,b110df88422e9cbdb071da066d5f477394127d20c9ddddc6ba4719eb3efdd1ad,WGS;Good
1280.7356,,,BV-BRC,f086707d5b0c921333352b248da657ed36e8d9c94f78b0dd11654e3359d3f2a7,WGS;Good
1280.7357,,,BV-BRC,82e4109660553f2f5c0c884973ceea716d956ef4e43045122c28fff80f11f017,WGS;Good
1280.7359,,,BV-BRC,273b4f2bcc5239c5f3e9e28e101fc339e6bf81b752e3561a858bfa70f0ffdc22,WGS;Good
1280.7360,,,BV-BRC,e6c29992b8edb88efcff4a71eb91e8a0ebe9d6856b8a84e4f5c2f7e1e2876968,WGS;Good
1280.7361,,,BV-BRC,6d5ceea4fb6b6c3b17f29e4d96f5d850bc541735a5c5b6c8a79c53f5f7927b55,WGS;Good
1280.7363,,,BV-BRC,8f85533e8b7a36a95b57cfa7ca3314f1114fe9b29ddfd8be75116e7d46c9f380,WGS;Good
1280.7362,,,BV-BRC,b3d561667db0369f23a7b8fb7b7e067c29b67f44a7b99eb6f00c58e3deb04d95,WGS;Good
1280.7372,,,BV-BRC,cf3d89e605034824405bda1d71de9af039fa59d54ee7f9a5795fd7ed7e477623,WGS;Good
1280.7374,,,BV-BRC,49db98ada064c1740319db25912a72a9c6617e359149bc053a759272cec074c5,WGS;Good
1280.7376,,,BV-BRC,904efd5e62507a5640020d8d4ee72e113d1f25e88034b89d4f45b2b8dbac5a03,WGS;Good
